year,month,day,hour,min,second,minsincemidnight,phi,theta,predictphi,predicttheta
2011,2,15,2,1,37,121,-61.226944,29,-63.283143,77.180529
2011,2,15,2,2,1,122,-62.226944,28,-63.033155,77.180660
2011,2,15,2,4,12,124,-62.226944,23,-62.533180,77.181378
2011,2,15,2,4,33,124,-60.226944,24,-62.533180,77.181493
2011,2,15,2,4,43,124,-61.226944,26,-62.533180,77.181547
2011,2,15,2,4,58,124,-61.226944,24,-62.533180,77.181629
2011,2,15,2,5,2,125,-61.226944,22,-62.283192,77.181651
2011,2,15,2,5,3,125,-62.226944,26,-62.283192,77.181657
2011,2,15,2,5,4,125,-60.226944,25,-62.283192,77.181662
2011,2,15,2,5,4,125,-59.226944,24,-62.283192,77.181662
2011,2,15,2,5,4,125,-63.226944,27,-62.283192,77.181662
2011,2,15,2,5,5,125,-61.226944,22,-62.283192,77.181668
2011,2,15,2,5,5,125,-61.226944,25,-62.283192,77.181668
2011,2,15,2,5,9,125,-61.226944,24,-62.283192,77.181690
2011,2,15,2,5,10,125,-61.226944,26,-62.283192,77.181695
2011,2,15,2,5,12,125,-61.226944,26,-62.283192,77.181706
2011,2,15,2,5,12,125,-61.226944,24,-62.283192,77.181706
2011,2,15,2,5,13,125,-61.226944,25,-62.283192,77.181711
2011,2,15,2,5,17,125,-61.226944,26,-62.283192,77.181733
2011,2,15,2,5,18,125,-59.226944,24,-62.283192,77.181739
2011,2,15,2,5,19,125,-61.226944,24,-62.283192,77.181744
2011,2,15,2,5,19,125,-61.226944,26,-62.283192,77.181744
2011,2,15,2,5,22,125,-61.226944,22,-62.283192,77.181761
2011,2,15,2,5,26,125,-61.226944,26,-62.283192,77.181783
2011,2,15,2,5,29,125,-60.226944,23,-62.283192,77.181799
2011,2,15,2,5,30,125,-60.226944,28,-62.283192,77.181804
2011,2,15,2,5,30,125,-61.226944,26,-62.283192,77.181804
2011,2,15,2,5,31,125,-61.226944,24,-62.283192,77.181810
2011,2,15,2,5,31,125,-60.226944,24,-62.283192,77.181810
2011,2,15,2,5,32,125,-61.226944,24,-62.283192,77.181815
2011,2,15,2,5,33,125,-60.226944,27,-62.283192,77.181821
2011,2,15,2,5,34,125,-60.226944,26,-62.283192,77.181826
2011,2,15,2,5,37,125,-61.226944,24,-62.283192,77.181843
2011,2,15,2,5,38,125,-61.226944,22,-62.283192,77.181848
2011,2,15,2,5,39,125,-61.226944,24,-62.283192,77.181854
2011,2,15,2,5,41,125,-61.226944,25,-62.283192,77.181864
2011,2,15,2,5,42,125,-60.226944,26,-62.283192,77.181870
2011,2,15,2,5,43,125,-61.226944,24,-62.283192,77.181875
2011,2,15,2,5,44,125,-61.226944,23,-62.283192,77.181881
2011,2,15,2,5,44,125,-60.226944,27,-62.283192,77.181881
2011,2,15,2,5,44,125,-60.226944,26,-62.283192,77.181881
2011,2,15,2,5,47,125,-60.226944,27,-62.283192,77.181897
2011,2,15,2,5,49,125,-61.226944,24,-62.283192,77.181908
2011,2,15,2,5,49,125,-61.226944,24,-62.283192,77.181908
2011,2,15,2,5,54,125,-60.226944,24,-62.283192,77.181935
2011,2,15,2,5,54,125,-61.226944,22,-62.283192,77.181935
2011,2,15,2,5,55,125,-60.226944,24,-62.283192,77.181941
2011,2,15,2,5,55,125,-60.226944,25,-62.283192,77.181941
2011,2,15,2,6,3,126,-60.226944,24,-62.033205,77.181985
2011,2,15,2,6,22,126,-61.226944,24,-62.033205,77.182088
2011,2,15,2,6,31,126,-60.226944,24,-62.033205,77.182137
2011,2,15,2,6,47,126,-61.226944,24,-62.033205,77.182225
2011,2,15,2,6,54,126,-60.226944,22,-62.033205,77.182263
2011,2,15,2,6,58,126,-60.226944,25,-62.033205,77.182285
2011,2,15,2,7,3,127,-60.226944,24,-61.783217,77.182312
2011,2,15,2,7,3,127,-60.226944,26,-61.783217,77.182312
2011,2,15,2,7,4,127,-60.226944,26,-61.783217,77.182317
2011,2,15,2,7,7,127,-61.226944,24,-61.783217,77.182334
2011,2,15,2,7,12,127,-60.226944,27,-61.783217,77.182361
2011,2,15,2,7,14,127,-60.226944,27,-61.783217,77.182372
2011,2,15,2,7,27,127,-60.226944,25,-61.783217,77.182443
2011,2,15,2,7,47,127,-60.226944,25,-61.783217,77.182552
2011,2,15,2,7,47,127,-61.226944,26,-61.783217,77.182552
2011,2,15,2,7,58,127,-60.226944,26,-61.783217,77.182612
2011,2,15,2,7,59,127,-60.226944,25,-61.783217,77.182617
2011,2,15,2,8,3,128,-60.226944,24,-61.533230,77.182639
2011,2,15,2,8,8,128,-60.226944,25,-61.533230,77.182666
2011,2,15,2,8,9,128,-61.226944,27,-61.533230,77.182672
2011,2,15,2,8,14,128,-60.226944,25,-61.533230,77.182699
2011,2,15,2,8,18,128,-60.226944,26,-61.533230,77.182721
2011,2,15,2,8,21,128,-60.226944,22,-61.533230,77.182737
2011,2,15,2,8,21,128,-60.226944,24,-61.533230,77.182737
2011,2,15,2,8,23,128,-60.226944,24,-61.533230,77.182748
2011,2,15,2,8,25,128,-59.226944,25,-61.533230,77.182759
2011,2,15,2,8,25,128,-60.226944,25,-61.533230,77.182759
2011,2,15,2,8,27,128,-60.226944,25,-61.533230,77.182770
2011,2,15,2,8,30,128,-60.226944,25,-61.533230,77.182786
2011,2,15,2,8,40,128,-60.226944,26,-61.533230,77.182840
2011,2,15,2,8,42,128,-60.226944,25,-61.533230,77.182851
2011,2,15,2,8,45,128,-60.226944,26,-61.533230,77.182868
2011,2,15,2,8,56,128,-60.226944,25,-61.533230,77.182928
2011,2,15,2,8,57,128,-60.226944,23,-61.533230,77.182933
2011,2,15,2,9,1,129,-59.226944,26,-61.283242,77.182955
2011,2,15,2,9,2,129,-60.226944,26,-61.283242,77.182960
2011,2,15,2,9,2,129,-60.226944,25,-61.283242,77.182960
2011,2,15,2,9,7,129,-59.226944,27,-61.283242,77.182987
2011,2,15,2,9,12,129,-60.226944,26,-61.283242,77.183015
2011,2,15,2,9,14,129,-60.226944,25,-61.283242,77.183025
2011,2,15,2,9,17,129,-60.226944,27,-61.283242,77.183042
2011,2,15,2,9,24,129,-59.226944,19,-61.283242,77.183080
2011,2,15,2,9,26,129,-59.226944,25,-61.283242,77.183091
2011,2,15,2,9,28,129,-60.226944,26,-61.283242,77.183102
2011,2,15,2,9,38,129,-59.226944,24,-61.283242,77.183156
2011,2,15,2,9,39,129,-60.226944,23,-61.283242,77.183161
2011,2,15,2,9,41,129,-60.226944,26,-61.283242,77.183172
2011,2,15,2,9,42,129,-59.226944,24,-61.283242,77.183178
2011,2,15,2,9,43,129,-59.226944,25,-61.283242,77.183183
2011,2,15,2,9,45,129,-60.226944,25,-61.283242,77.183194
2011,2,15,2,9,47,129,-60.226944,24,-61.283242,77.183205
2011,2,15,2,9,53,129,-59.226944,23,-61.283242,77.183238
2011,2,15,2,9,56,129,-59.226944,25,-61.283242,77.183254
2011,2,15,2,9,58,129,-59.226944,26,-61.283242,77.183265
2011,2,15,2,10,6,130,-59.226944,25,-61.033255,77.183308
2011,2,15,2,10,6,130,-60.226944,26,-61.033255,77.183308
2011,2,15,2,10,8,130,-59.226944,25,-61.033255,77.183319
2011,2,15,2,10,9,130,-59.226944,24,-61.033255,77.183324
2011,2,15,2,10,10,130,-59.226944,26,-61.033255,77.183330
2011,2,15,2,10,16,130,-60.226944,26,-61.033255,77.183363
2011,2,15,2,10,20,130,-59.226944,25,-61.033255,77.183384
2011,2,15,2,10,23,130,-59.226944,28,-61.033255,77.183401
2011,2,15,2,10,27,130,-59.226944,25,-61.033255,77.183422
2011,2,15,2,10,27,130,-59.226944,22,-61.033255,77.183422
2011,2,15,2,10,32,130,-60.226944,22,-61.033255,77.183449
2011,2,15,2,10,36,130,-60.226944,26,-61.033255,77.183471
2011,2,15,2,10,39,130,-60.226944,27,-61.033255,77.183487
2011,2,15,2,10,39,130,-59.226944,28,-61.033255,77.183487
2011,2,15,2,10,43,130,-61.226944,20,-61.033255,77.183509
2011,2,15,2,10,44,130,-59.226944,27,-61.033255,77.183515
2011,2,15,2,10,45,130,-59.226944,23,-61.033255,77.183520
2011,2,15,2,10,45,130,-59.226944,20,-61.033255,77.183520
2011,2,15,2,10,46,130,-59.226944,25,-61.033255,77.183525
2011,2,15,2,10,46,130,-59.226944,27,-61.033255,77.183525
2011,2,15,2,10,50,130,-59.226944,21,-61.033255,77.183547
2011,2,15,2,10,53,130,-58.226944,26,-61.033255,77.183563
2011,2,15,2,10,54,130,-60.226944,27,-61.033255,77.183569
2011,2,15,2,10,56,130,-60.226944,21,-61.033255,77.183580
2011,2,15,2,10,57,130,-59.226944,17,-61.033255,77.183585
2011,2,15,2,10,59,130,-59.226944,24,-61.033255,77.183596
2011,2,15,2,11,0,131,-59.226944,25,-60.783268,77.183601
2011,2,15,2,11,3,131,-59.226944,21,-60.783268,77.183618
2011,2,15,2,11,5,131,-59.226944,22,-60.783268,77.183629
2011,2,15,2,11,6,131,-59.226944,26,-60.783268,77.183634
2011,2,15,2,11,6,131,-59.226944,29,-60.783268,77.183634
2011,2,15,2,11,15,131,-58.226944,28,-60.783268,77.183683
2011,2,15,2,11,17,131,-59.226944,20,-60.783268,77.183694
2011,2,15,2,11,17,131,-59.226944,25,-60.783268,77.183694
2011,2,15,2,11,22,131,-59.226944,25,-60.783268,77.183721
2011,2,15,2,11,24,131,-59.226944,21,-60.783268,77.183732
2011,2,15,2,11,25,131,-59.226944,19,-60.783268,77.183737
2011,2,15,2,11,26,131,-60.226944,28,-60.783268,77.183743
2011,2,15,2,11,28,131,-59.226944,27,-60.783268,77.183753
2011,2,15,2,11,28,131,-59.226944,21,-60.783268,77.183753
2011,2,15,2,11,34,131,-60.226944,25,-60.783268,77.183786
2011,2,15,2,12,12,132,-59.226944,27,-60.533281,77.183992
2011,2,15,2,18,26,138,-59.226944,22,-59.033361,77.186012
2011,2,15,2,18,35,138,-57.226944,24,-59.033361,77.186060
2011,2,15,2,18,36,138,-57.226944,26,-59.033361,77.186066
2011,2,15,2,19,11,139,-57.226944,27,-58.783374,77.186254
2011,2,15,2,19,12,139,-57.226944,23,-58.783374,77.186259
2011,2,15,2,19,16,139,-66.226944,36,-58.783374,77.186281
2011,2,15,2,19,18,139,-57.226944,26,-58.783374,77.186291
2011,2,15,2,19,19,139,-57.226944,31,-58.783374,77.186297
2011,2,15,2,19,22,139,-57.226944,23,-58.783374,77.186313
2011,2,15,2,19,23,139,-57.226944,21,-58.783374,77.186318
2011,2,15,2,19,35,139,-57.226944,25,-58.783374,77.186383
2011,2,15,2,19,36,139,-57.226944,26,-58.783374,77.186388
2011,2,15,2,19,38,139,-57.226944,25,-58.783374,77.186399
2011,2,15,2,19,40,139,-58.226944,19,-58.783374,77.186410
2011,2,15,2,19,42,139,-57.226944,24,-58.783374,77.186420
2011,2,15,2,19,43,139,-57.226944,22,-58.783374,77.186426
2011,2,15,2,19,52,139,-57.226944,27,-58.783374,77.186474
2011,2,15,2,19,54,139,-64.226944,35,-58.783374,77.186485
2011,2,15,2,19,59,139,-56.226944,22,-58.783374,77.186512
2011,2,15,2,20,1,140,-57.226944,23,-58.533388,77.186522
2011,2,15,2,20,4,140,-57.226944,26,-58.533388,77.186538
2011,2,15,2,20,5,140,-58.226944,23,-58.533388,77.186544
2011,2,15,2,20,5,140,-57.226944,24,-58.533388,77.186544
2011,2,15,2,20,7,140,-58.226944,26,-58.533388,77.186555
2011,2,15,2,20,8,140,-57.226944,26,-58.533388,77.186560
2011,2,15,2,20,20,140,-57.226944,23,-58.533388,77.186624
2011,2,15,2,20,29,140,-56.226944,23,-58.533388,77.186673
2011,2,15,2,20,29,140,-57.226944,22,-58.533388,77.186673
2011,2,15,2,20,30,140,-57.226944,23,-58.533388,77.186678
2011,2,15,2,20,32,140,-60.226944,29,-58.533388,77.186689
2011,2,15,2,20,39,140,-56.226944,27,-58.533388,77.186726
2011,2,15,2,20,43,140,-57.226944,22,-58.533388,77.186748
2011,2,15,2,20,46,140,-57.226944,22,-58.533388,77.186764
2011,2,15,2,20,47,140,-64.226944,36,-58.533388,77.186769
2011,2,15,2,20,48,140,-57.226944,22,-58.533388,77.186775
2011,2,15,2,20,49,140,-57.226944,24,-58.533388,77.186780
2011,2,15,2,20,50,140,-57.226944,22,-58.533388,77.186785
2011,2,15,2,20,50,140,-56.226944,29,-58.533388,77.186785
2011,2,15,2,20,51,140,-57.226944,18,-58.533388,77.186791
2011,2,15,2,20,51,140,-57.226944,22,-58.533388,77.186791
2011,2,15,2,20,51,140,-56.226944,28,-58.533388,77.186791
2011,2,15,2,20,55,140,-57.226944,24,-58.533388,77.186812
2011,2,15,2,20,56,140,-57.226944,21,-58.533388,77.186818
2011,2,15,2,20,58,140,-56.226944,27,-58.533388,77.186828
2011,2,15,2,20,59,140,-56.226944,27,-58.533388,77.186834
2011,2,15,2,21,0,141,-57.226944,23,-58.283402,77.186839
2011,2,15,2,21,5,141,-57.226944,22,-58.283402,77.186866
2011,2,15,2,21,5,141,-57.226944,22,-58.283402,77.186866
2011,2,15,2,21,6,141,-57.226944,23,-58.283402,77.186871
2011,2,15,2,21,7,141,-55.226944,26,-58.283402,77.186877
2011,2,15,2,21,9,141,-57.226944,24,-58.283402,77.186887
2011,2,15,2,21,10,141,-57.226944,23,-58.283402,77.186893
2011,2,15,2,21,12,141,-57.226944,24,-58.283402,77.186903
2011,2,15,2,21,13,141,-57.226944,22,-58.283402,77.186909
2011,2,15,2,21,14,141,-57.226944,19,-58.283402,77.186914
2011,2,15,2,21,14,141,-57.226944,21,-58.283402,77.186914
2011,2,15,2,21,15,141,-57.226944,22,-58.283402,77.186919
2011,2,15,2,21,15,141,-56.226944,22,-58.283402,77.186919
2011,2,15,2,21,16,141,-56.226944,25,-58.283402,77.186925
2011,2,15,2,21,16,141,-57.226944,22,-58.283402,77.186925
2011,2,15,2,21,17,141,-58.226944,26,-58.283402,77.186930
2011,2,15,2,21,17,141,-57.226944,22,-58.283402,77.186930
2011,2,15,2,21,17,141,-57.226944,24,-58.283402,77.186930
2011,2,15,2,21,18,141,-56.226944,25,-58.283402,77.186935
2011,2,15,2,21,19,141,-57.226944,24,-58.283402,77.186941
2011,2,15,2,21,20,141,-57.226944,26,-58.283402,77.186946
2011,2,15,2,21,24,141,-57.226944,22,-58.283402,77.186968
2011,2,15,2,21,28,141,-57.226944,22,-58.283402,77.186989
2011,2,15,2,21,31,141,-56.226944,25,-58.283402,77.187005
2011,2,15,2,21,35,141,-57.226944,23,-58.283402,77.187027
2011,2,15,2,21,35,141,-58.226944,25,-58.283402,77.187027
2011,2,15,2,23,22,143,-57.226944,22,-57.783429,77.187599
2011,2,15,2,23,27,143,-61.226944,32,-57.783429,77.187626
2011,2,15,2,23,49,143,-62.226944,33,-57.783429,77.187744
2011,2,15,2,24,7,144,-59.226944,29,-57.533443,77.187840
2011,2,15,2,24,14,144,-62.226944,33,-57.533443,77.187877
2011,2,15,2,24,18,144,-56.226944,26,-57.533443,77.187899
2011,2,15,2,24,31,144,-56.226944,25,-57.533443,77.187968
2011,2,15,2,24,34,144,-56.226944,25,-57.533443,77.187984
2011,2,15,2,24,47,144,-55.226944,28,-57.533443,77.188053
2011,2,15,2,24,47,144,-55.226944,27,-57.533443,77.188053
2011,2,15,2,24,48,144,-56.226944,22,-57.533443,77.188059
2011,2,15,2,24,49,144,-61.226944,32,-57.533443,77.188064
2011,2,15,2,24,54,144,-55.226944,26,-57.533443,77.188091
2011,2,15,2,24,57,144,-56.226944,22,-57.533443,77.188107
2011,2,15,2,24,57,144,-56.226944,25,-57.533443,77.188107
2011,2,15,2,24,58,144,-56.226944,26,-57.533443,77.188112
2011,2,15,2,24,59,144,-56.226944,23,-57.533443,77.188118
2011,2,15,2,25,1,145,-56.226944,23,-57.283457,77.188128
2011,2,15,2,25,1,145,-58.226944,16,-57.283457,77.188128
2011,2,15,2,25,3,145,-57.226944,26,-57.283457,77.188139
2011,2,15,2,25,3,145,-55.226944,28,-57.283457,77.188139
2011,2,15,2,25,3,145,-56.226944,26,-57.283457,77.188139
2011,2,15,2,25,6,145,-55.226944,27,-57.283457,77.188155
2011,2,15,2,25,7,145,-57.226944,19,-57.283457,77.188160
2011,2,15,2,25,8,145,-55.226944,27,-57.283457,77.188166
2011,2,15,2,25,8,145,-55.226944,26,-57.283457,77.188166
2011,2,15,2,25,8,145,-55.226944,26,-57.283457,77.188166
2011,2,15,2,25,9,145,-55.226944,26,-57.283457,77.188171
2011,2,15,2,25,11,145,-55.226944,27,-57.283457,77.188182
2011,2,15,2,25,13,145,-55.226944,27,-57.283457,77.188192
2011,2,15,2,25,14,145,-57.226944,20,-57.283457,77.188198
2011,2,15,2,25,15,145,-55.226944,28,-57.283457,77.188203
2011,2,15,2,25,16,145,-55.226944,26,-57.283457,77.188208
2011,2,15,2,25,17,145,-56.226944,26,-57.283457,77.188214
2011,2,15,2,25,17,145,-55.226944,27,-57.283457,77.188214
2011,2,15,2,25,17,145,-57.226944,18,-57.283457,77.188214
2011,2,15,2,25,18,145,-55.226944,27,-57.283457,77.188219
2011,2,15,2,25,18,145,-55.226944,26,-57.283457,77.188219
2011,2,15,2,25,19,145,-58.226944,15,-57.283457,77.188224
2011,2,15,2,25,20,145,-55.226944,25,-57.283457,77.188230
2011,2,15,2,25,20,145,-55.226944,27,-57.283457,77.188230
2011,2,15,2,25,21,145,-55.226944,26,-57.283457,77.188235
2011,2,15,2,25,21,145,-55.226944,26,-57.283457,77.188235
2011,2,15,2,25,21,145,-55.226944,25,-57.283457,77.188235
2011,2,15,2,25,22,145,-55.226944,27,-57.283457,77.188240
2011,2,15,2,25,23,145,-56.226944,23,-57.283457,77.188246
2011,2,15,2,25,24,145,-55.226944,26,-57.283457,77.188251
2011,2,15,2,25,25,145,-55.226944,26,-57.283457,77.188256
2011,2,15,2,25,25,145,-55.226944,26,-57.283457,77.188256
2011,2,15,2,25,25,145,-55.226944,28,-57.283457,77.188256
2011,2,15,2,25,25,145,-55.226944,26,-57.283457,77.188256
2011,2,15,2,25,25,145,-58.226944,16,-57.283457,77.188256
2011,2,15,2,25,27,145,-55.226944,27,-57.283457,77.188267
2011,2,15,2,25,27,145,-55.226944,25,-57.283457,77.188267
2011,2,15,2,25,27,145,-55.226944,26,-57.283457,77.188267
2011,2,15,2,25,27,145,-55.226944,27,-57.283457,77.188267
2011,2,15,2,25,27,145,-55.226944,27,-57.283457,77.188267
2011,2,15,2,25,28,145,-55.226944,26,-57.283457,77.188272
2011,2,15,2,25,28,145,-58.226944,13,-57.283457,77.188272
2011,2,15,2,25,29,145,-55.226944,26,-57.283457,77.188278
2011,2,15,2,25,29,145,-55.226944,27,-57.283457,77.188278
2011,2,15,2,25,29,145,-55.226944,26,-57.283457,77.188278
2011,2,15,2,25,30,145,-55.226944,27,-57.283457,77.188283
2011,2,15,2,25,30,145,-55.226944,24,-57.283457,77.188283
2011,2,15,2,25,31,145,-57.226944,19,-57.283457,77.188288
2011,2,15,2,25,33,145,-57.226944,19,-57.283457,77.188299
2011,2,15,2,25,33,145,-56.226944,24,-57.283457,77.188299
2011,2,15,2,25,33,145,-56.226944,22,-57.283457,77.188299
2011,2,15,2,25,34,145,-55.226944,25,-57.283457,77.188304
2011,2,15,2,25,34,145,-56.226944,26,-57.283457,77.188304
2011,2,15,2,25,34,145,-55.226944,25,-57.283457,77.188304
2011,2,15,2,25,35,145,-55.226944,26,-57.283457,77.188310
2011,2,15,2,25,35,145,-56.226944,25,-57.283457,77.188310
2011,2,15,2,25,36,145,-57.226944,16,-57.283457,77.188315
2011,2,15,2,25,36,145,-55.226944,26,-57.283457,77.188315
2011,2,15,2,25,36,145,-55.226944,28,-57.283457,77.188315
2011,2,15,2,25,37,145,-55.226944,24,-57.283457,77.188320
2011,2,15,2,25,37,145,-56.226944,24,-57.283457,77.188320
2011,2,15,2,25,38,145,-55.226944,24,-57.283457,77.188326
2011,2,15,2,25,38,145,-56.226944,22,-57.283457,77.188326
2011,2,15,2,25,39,145,-55.226944,27,-57.283457,77.188331
2011,2,15,2,25,39,145,-55.226944,27,-57.283457,77.188331
2011,2,15,2,25,39,145,-55.226944,26,-57.283457,77.188331
2011,2,15,2,25,42,145,-55.226944,25,-57.283457,77.188347
2011,2,15,2,25,43,145,-55.226944,26,-57.283457,77.188352
2011,2,15,2,25,44,145,-55.226944,23,-57.283457,77.188358
2011,2,15,2,25,45,145,-55.226944,27,-57.283457,77.188363
2011,2,15,2,25,45,145,-65.226944,36,-57.283457,77.188363
2011,2,15,2,25,47,145,-55.226944,25,-57.283457,77.188374
2011,2,15,2,25,47,145,-56.226944,22,-57.283457,77.188374
2011,2,15,2,25,50,145,-55.226944,28,-57.283457,77.188390
2011,2,15,2,25,56,145,-55.226944,26,-57.283457,77.188422
2011,2,15,2,25,58,145,-55.226944,27,-57.283457,77.188432
2011,2,15,2,25,58,145,-55.226944,26,-57.283457,77.188432
2011,2,15,2,25,59,145,-55.226944,25,-57.283457,77.188438
2011,2,15,2,26,1,146,-55.226944,27,-57.033471,77.188448
2011,2,15,2,26,2,146,-55.226944,27,-57.033471,77.188453
2011,2,15,2,26,3,146,-55.226944,27,-57.033471,77.188459
2011,2,15,2,26,3,146,-59.226944,16,-57.033471,77.188459
2011,2,15,2,26,4,146,-55.226944,26,-57.033471,77.188464
2011,2,15,2,26,4,146,-55.226944,26,-57.033471,77.188464
2011,2,15,2,26,4,146,-55.226944,25,-57.033471,77.188464
2011,2,15,2,26,5,146,-55.226944,26,-57.033471,77.188469
2011,2,15,2,26,7,146,-55.226944,25,-57.033471,77.188480
2011,2,15,2,26,7,146,-55.226944,26,-57.033471,77.188480
2011,2,15,2,26,8,146,-55.226944,23,-57.033471,77.188485
2011,2,15,2,26,8,146,-55.226944,26,-57.033471,77.188485
2011,2,15,2,26,9,146,-55.226944,24,-57.033471,77.188491
2011,2,15,2,26,9,146,-56.226944,22,-57.033471,77.188491
2011,2,15,2,26,10,146,-55.226944,24,-57.033471,77.188496
2011,2,15,2,26,12,146,-57.226944,17,-57.033471,77.188507
2011,2,15,2,26,12,146,-55.226944,26,-57.033471,77.188507
2011,2,15,2,26,14,146,-55.226944,24,-57.033471,77.188517
2011,2,15,2,26,14,146,-55.226944,27,-57.033471,77.188517
2011,2,15,2,26,14,146,-55.226944,27,-57.033471,77.188517
2011,2,15,2,26,15,146,-57.226944,19,-57.033471,77.188523
2011,2,15,2,26,16,146,-56.226944,23,-57.033471,77.188528
2011,2,15,2,26,16,146,-56.226944,25,-57.033471,77.188528
2011,2,15,2,26,18,146,-55.226944,28,-57.033471,77.188539
2011,2,15,2,26,21,146,-56.226944,26,-57.033471,77.188555
2011,2,15,2,26,22,146,-55.226944,24,-57.033471,77.188560
2011,2,15,2,26,22,146,-55.226944,26,-57.033471,77.188560
2011,2,15,2,26,23,146,-55.226944,26,-57.033471,77.188565
2011,2,15,2,26,24,146,-55.226944,25,-57.033471,77.188571
2011,2,15,2,26,28,146,-54.226944,29,-57.033471,77.188592
2011,2,15,2,26,28,146,-55.226944,24,-57.033471,77.188592
2011,2,15,2,26,29,146,-56.226944,24,-57.033471,77.188597
2011,2,15,2,26,30,146,-55.226944,26,-57.033471,77.188603
2011,2,15,2,26,32,146,-55.226944,28,-57.033471,77.188613
2011,2,15,2,26,33,146,-59.226944,31,-57.033471,77.188619
2011,2,15,2,26,33,146,-55.226944,27,-57.033471,77.188619
2011,2,15,2,26,34,146,-55.226944,26,-57.033471,77.188624
2011,2,15,2,26,35,146,-55.226944,24,-57.033471,77.188629
2011,2,15,2,26,38,146,-60.226944,32,-57.033471,77.188645
2011,2,15,2,26,38,146,-56.226944,26,-57.033471,77.188645
2011,2,15,2,26,40,146,-55.226944,25,-57.033471,77.188656
2011,2,15,2,26,41,146,-55.226944,24,-57.033471,77.188661
2011,2,15,2,26,41,146,-54.226944,27,-57.033471,77.188661
2011,2,15,2,26,42,146,-58.226944,14,-57.033471,77.188667
2011,2,15,2,26,45,146,-55.226944,28,-57.033471,77.188683
2011,2,15,2,26,45,146,-55.226944,22,-57.033471,77.188683
2011,2,15,2,26,48,146,-55.226944,26,-57.033471,77.188699
2011,2,15,2,26,48,146,-57.226944,19,-57.033471,77.188699
2011,2,15,2,26,49,146,-55.226944,26,-57.033471,77.188704
2011,2,15,2,26,50,146,-60.226944,32,-57.033471,77.188709
2011,2,15,2,26,50,146,-56.226944,23,-57.033471,77.188709
2011,2,15,2,26,52,146,-55.226944,25,-57.033471,77.188720
2011,2,15,2,26,54,146,-55.226944,25,-57.033471,77.188730
2011,2,15,2,26,58,146,-55.226944,26,-57.033471,77.188752
2011,2,15,2,26,58,146,-55.226944,24,-57.033471,77.188752
2011,2,15,2,26,59,146,-55.226944,21,-57.033471,77.188757
2011,2,15,2,26,59,146,-56.226944,20,-57.033471,77.188757
2011,2,15,2,26,59,146,-55.226944,26,-57.033471,77.188757
2011,2,15,2,26,59,146,-54.226944,28,-57.033471,77.188757
2011,2,15,2,27,1,147,-54.226944,30,-56.783486,77.188768
2011,2,15,2,27,2,147,-55.226944,25,-56.783486,77.188773
2011,2,15,2,27,3,147,-56.226944,20,-56.783486,77.188778
2011,2,15,2,27,3,147,-55.226944,25,-56.783486,77.188778
2011,2,15,2,27,4,147,-57.226944,19,-56.783486,77.188784
2011,2,15,2,27,5,147,-55.226944,26,-56.783486,77.188789
2011,2,15,2,27,5,147,-56.226944,24,-56.783486,77.188789
2011,2,15,2,27,5,147,-55.226944,21,-56.783486,77.188789
2011,2,15,2,27,6,147,-54.226944,29,-56.783486,77.188794
2011,2,15,2,27,6,147,-55.226944,25,-56.783486,77.188794
2011,2,15,2,27,7,147,-55.226944,26,-56.783486,77.188800
2011,2,15,2,27,7,147,-55.226944,26,-56.783486,77.188800
2011,2,15,2,27,9,147,-55.226944,27,-56.783486,77.188810
2011,2,15,2,27,9,147,-55.226944,21,-56.783486,77.188810
2011,2,15,2,27,9,147,-55.226944,24,-56.783486,77.188810
2011,2,15,2,27,9,147,-55.226944,24,-56.783486,77.188810
2011,2,15,2,27,10,147,-55.226944,27,-56.783486,77.188816
2011,2,15,2,27,11,147,-56.226944,21,-56.783486,77.188821
2011,2,15,2,27,11,147,-55.226944,26,-56.783486,77.188821
2011,2,15,2,27,11,147,-55.226944,25,-56.783486,77.188821
2011,2,15,2,27,11,147,-55.226944,26,-56.783486,77.188821
2011,2,15,2,27,12,147,-55.226944,26,-56.783486,77.188826
2011,2,15,2,27,12,147,-55.226944,24,-56.783486,77.188826
2011,2,15,2,27,12,147,-55.226944,25,-56.783486,77.188826
2011,2,15,2,27,14,147,-55.226944,20,-56.783486,77.188837
2011,2,15,2,27,14,147,-55.226944,26,-56.783486,77.188837
2011,2,15,2,27,14,147,-55.226944,25,-56.783486,77.188837
2011,2,15,2,27,15,147,-55.226944,19,-56.783486,77.188842
2011,2,15,2,27,16,147,-55.226944,25,-56.783486,77.188848
2011,2,15,2,27,16,147,-55.226944,23,-56.783486,77.188848
2011,2,15,2,27,16,147,-55.226944,25,-56.783486,77.188848
2011,2,15,2,27,18,147,-54.226944,27,-56.783486,77.188858
2011,2,15,2,27,18,147,-55.226944,22,-56.783486,77.188858
2011,2,15,2,27,18,147,-55.226944,26,-56.783486,77.188858
2011,2,15,2,27,19,147,-55.226944,24,-56.783486,77.188863
2011,2,15,2,27,22,147,-57.226944,19,-56.783486,77.188879
2011,2,15,2,27,23,147,-57.226944,17,-56.783486,77.188885
2011,2,15,2,27,24,147,-54.226944,25,-56.783486,77.188890
2011,2,15,2,27,25,147,-55.226944,19,-56.783486,77.188895
2011,2,15,2,27,27,147,-55.226944,24,-56.783486,77.188906
2011,2,15,2,27,28,147,-56.226944,20,-56.783486,77.188911
